TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11
0,0,27,417,3.6,8.1,-58,-46,-38,-56,-52,-49,-52,-56,-54,-54,-54,-52
0,0,30,467,3.6,8.1,-58,-46,-38,-56,-52,-49,-52,-56,-54,-54,-54,-52
0,0,33,523,3.6,8.1,-58,-46,-38,-55,-52,-49,-52,-56,-54,-50,-54,-52
0,0,36,567,3.6,8.1,-58,-46,-38,-55,-52,-49,-52,-56,-54,-50,-54,-52
0,0,39,609,3.6,8.1,-57,-45,-38,-55,-52,-50,-49,-42,-54,-49,-52,-52
0,0,45,736,3.6,8.1,-57,-46,-39,-55,-52,-43,-52,-56,-53,-54,-52,-53
0,0,51,807,3.6,8.1,-57,-45,-38,-55,-51,-49,-51,-56,-52,-55,-51,-52
0,0,54,850,3.6,8.1,-59,-46,-38,-55,-52,-49,-52,-56,-54,-55,-51,-52
0,0,0,937,3.6,8.1,-58,-46,-39,-56,-52,-48,-48,-55,-55,-54,-51,-51
0,0,4,0,3.6,8.1,-61,-46,-39,-55,-52,-48,-52,-57,-55,-55,-51,-52
0,0,7,36,3.6,8.1,-61,-46,-39,-55,-52,-48,-52,-57,-55,-55,-51,-52
0,0,10,83,3.6,8.1,-59,-46,-39,-55,-52,-48,-52,-55,-54,-54,-49,-54
0,0,16,185,3.6,8.1,-59,-45,-37,-56,-52,-49,-54,-56,-55,-54,-49,-51
0,0,47,671,3.6,8.1,-54,-43,-45,-55,-53,-46,-44,-57,-51,-50,-54,-52
0,0,50,724,3.6,8.1,-61,-50,-41,-56,-57,-57,-51,-60,-57,-55,-58,-53
0,0,56,838,3.6,8.1,-58,-46,-35,-56,-57,-46,-46,-55,-51,-52,-58,-50
0,0,2,949,3.6,8.1,-56,-45,-40,-60,-51,-46,-52,-55,-55,-55,-58,-54
0,0,6,6,3.6,8.1,-55,-44,-40,-59,-52,-57,-52,-55,-55,-54,-54,-51
0,0,21,310,3.6,8.1,-57,-46,-38,-55,-52,-49,-52,-56,-53,-55,-54,-52
0,0,27,417,3.6,8.1,-58,-46,-38,-56,-52,-49,-52,-56,-54,-54,-54,-52
0,0,30,467,3.6,8.1,-58,-46,-38,-56,-52,-49,-52,-56,-54,-54,-54,-52
0,0,33,523,3.6,8.1,-58,-46,-38,-55,-52,-49,-52,-56,-54,-50,-54,-52
0,0,36,567,3.6,8.1,-58,-46,-38,-55,-52,-49,-52,-56,-54,-50,-54,-52
0,0,39,609,3.6,8.1,-57,-45,-38,-55,-52,-50,-49,-42,-54,-49,-52,-52
0,0,45,736,3.6,8.1,-57,-46,-39,-55,-52,-43,-52,-56,-53,-54,-52,-53
0,0,51,807,3.6,8.1,-57,-45,-38,-55,-51,-49,-51,-56,-52,-55,-51,-52
0,0,54,850,3.6,8.1,-59,-46,-38,-55,-52,-49,-52,-56,-54,-55,-51,-52
0,0,0,937,3.6,8.1,-58,-46,-39,-56,-52,-48,-48,-55,-55,-54,-51,-51
0,0,4,0,3.6,8.1,-61,-46,-39,-55,-52,-48,-52,-57,-55,-55,-51,-52
0,0,7,36,3.6,8.1,-61,-46,-39,-55,-52,-48,-52,-57,-55,-55,-51,-52
0,0,10,83,3.6,8.1,-59,-46,-39,-55,-52,-48,-52,-55,-54,-54,-49,-54
0,0,16,185,3.6,8.1,-59,-45,-37,-56,-52,-49,-54,-56,-55,-54,-49,-51
0,0,48,978,3.6,8.4,-55,-52,-39,-61,-52,-51,-46,-55,-58,-58,-52,-51
0,0,55,212,3.6,8.4,-54,-54,-28,-59,-54,-51,-43,-52,-58,-53,-50,-52
0,0,58,249,3.6,8.4,-57,-49,-28,-59,-54,-54,-43,-52,-58,-52,-50,-52
0,0,7,422,3.6,8.4,-54,-56,-33,-57,-54,-43,-46,-56,-58,-52,-49,-52
0,0,10,471,3.6,8.4,-54,-56,-33,-57,-54,-43,-46,-56,-58,-52,-49,-52
0,0,13,527,3.6,8.4,-54,-56,-33,-57,-54,-43,-46,-56,-58,-52,-49,-52
0,0,16,580,3.6,8.4,-54,-55,-33,-57,-53,-49,-46,-56,-58,-52,-49,-52
0,0,19,666,3.6,8.4,-54,-55,-33,-57,-53,-49,-46,-56,-58,-52,-49,-52
0,0,22,718,3.6,8.4,-54,-57,-33,-57,-53,-48,-46,-56,-58,-53,-49,-52
0,0,25,775,3.6,8.4,-54,-57,-33,-57,-53,-48,-46,-56,-58,-53,-49,-52
0,0,28,825,3.6,8.4,-54,-57,-33,-57,-53,-48,-46,-56,-58,-53,-49,-52
0,0,31,929,3.6,8.4,-54,-57,-33,-56,-53,-48,-45,-56,-58,-52,-49,-52
0,0,34,994,3.6,8.4,-54,-57,-33,-56,-53,-48,-45,-56,-58,-52,-49,-52
0,0,38,47,3.6,8.4,-53,-57,-33,-56,-54,-48,-46,-56,-58,-53,-49,-52
0,0,41,94,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,44,133,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,47,170,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,50,243,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,53,306,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,56,346,3.6,8.4,-53,-55,-33,-56,-55,-51,-45,-55,-58,-53,-49,-51
0,0,59,394,3.6,8.4,-53,-56,-33,-56,-54,-49,-44,-55,-59,-53,-49,-52
0,0,5,482,3.6,8.4,-52,-54,-33,-57,-54,-48,-45,-55,-59,-52,-49,-52
0,0,11,605,3.6,8.4,-53,-55,-33,-56,-55,-49,-45,-55,-60,-52,-49,-51
0,0,14,677,3.6,8.4,-53,-56,-33,-56,-55,-48,-46,-55,-58,-52,-49,-51
0,0,48,978,3.6,8.4,-55,-52,-39,-61,-52,-51,-46,-55,-58,-58,-52,-51
0,0,55,212,3.6,8.4,-54,-54,-28,-59,-54,-51,-43,-52,-58,-53,-50,-52
0,0,58,249,3.6,8.4,-57,-49,-28,-59,-54,-54,-43,-52,-58,-52,-50,-52
0,0,7,422,3.6,8.4,-54,-56,-33,-57,-54,-43,-46,-56,-58,-52,-49,-52
0,0,10,471,3.6,8.4,-54,-56,-33,-57,-54,-43,-46,-56,-58,-52,-49,-52
0,0,13,527,3.6,8.4,-54,-56,-33,-57,-54,-43,-46,-56,-58,-52,-49,-52
0,0,16,580,3.6,8.4,-54,-55,-33,-57,-53,-49,-46,-56,-58,-52,-49,-52
0,0,19,666,3.6,8.4,-54,-55,-33,-57,-53,-49,-46,-56,-58,-52,-49,-52
0,0,22,718,3.6,8.4,-54,-57,-33,-57,-53,-48,-46,-56,-58,-53,-49,-52
0,0,25,775,3.6,8.4,-54,-57,-33,-57,-53,-48,-46,-56,-58,-53,-49,-52
0,0,28,825,3.6,8.4,-54,-57,-33,-57,-53,-48,-46,-56,-58,-53,-49,-52
0,0,31,929,3.6,8.4,-54,-57,-33,-56,-53,-48,-45,-56,-58,-52,-49,-52
0,0,34,994,3.6,8.4,-54,-57,-33,-56,-53,-48,-45,-56,-58,-52,-49,-52
0,0,38,47,3.6,8.4,-53,-57,-33,-56,-54,-48,-46,-56,-58,-53,-49,-52
0,0,41,94,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,44,133,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,47,170,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,50,243,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,53,306,3.6,8.4,-54,-58,-32,-56,-53,-48,-46,-56,-58,-52,-49,-52
0,0,56,346,3.6,8.4,-53,-55,-33,-56,-55,-51,-45,-55,-58,-53,-49,-51
0,0,59,394,3.6,8.4,-53,-56,-33,-56,-54,-49,-44,-55,-59,-53,-49,-52
0,0,5,482,3.6,8.4,-52,-54,-33,-57,-54,-48,-45,-55,-59,-52,-49,-52
0,0,11,605,3.6,8.4,-53,-55,-33,-56,-55,-49,-45,-55,-60,-52,-49,-51
0,0,14,677,3.6,8.4,-53,-56,-33,-56,-55,-48,-46,-55,-58,-52,-49,-51
0,0,35,915,3.6,8.7,-55,-59,-40,-56,-53,-55,-45,-54,-57,-56,-55,-54
0,0,42,18,3.6,8.7,-51,-60,-34,-54,-61,-48,-52,-57,-55,-56,-58,-59
0,0,45,58,3.6,8.7,-56,-52,-39,-54,-61,-52,-51,-51,-59,-65,-58,-56
0,0,51,183,3.6,8.7,-55,-56,-41,-54,-58,-52,-55,-51,-56,-58,-58,-56
0,0,57,288,3.6,8.7,-51,-54,-42,-58,-58,-41,-52,-51,-56,-58,-58,-63
0,0,0,378,3.6,8.7,-57,-55,-39,-57,-58,-45,-49,-49,-56,-52,-57,-57
0,0,6,498,3.6,8.7,-52,-57,-40,-53,-57,-44,-49,-52,-61,-54,-56,-51
0,0,12,599,3.6,8.7,-55,-58,-40,-52,-61,-49,-52,-49,-61,-58,-52,-51
0,0,15,654,3.6,8.7,-57,-55,-40,-54,-61,-46,-50,-51,-61,-61,-59,-49
0,0,18,714,3.6,8.7,-51,-57,-40,-53,-60,-46,-54,-51,-63,-61,-54,-51
0,0,30,912,3.6,8.7,-52,-53,-38,-55,-58,-45,-52,-52,-58,-54,-54,-54
0,0,37,25,3.6,8.7,-52,-54,-39,-55,-58,-44,-50,-40,-60,-53,-54,-58
0,0,40,95,3.6,8.7,-52,-54,-39,-54,-56,-45,-53,-39,-52,-56,-51,-58
0,0,1,488,3.6,8.7,-52,-57,-38,-54,-59,-45,-51,-52,-58,-53,-54,-55
0,0,35,915,3.6,8.7,-55,-59,-40,-56,-53,-55,-45,-54,-57,-56,-55,-54
0,0,42,18,3.6,8.7,-51,-60,-34,-54,-61,-48,-52,-57,-55,-56,-58,-59
0,0,45,58,3.6,8.7,-56,-52,-39,-54,-61,-52,-51,-51,-59,-65,-58,-56
0,0,51,183,3.6,8.7,-55,-56,-41,-54,-58,-52,-55,-51,-56,-58,-58,-56
0,0,57,288,3.6,8.7,-51,-54,-42,-58,-58,-41,-52,-51,-56,-58,-58,-63
0,0,0,378,3.6,8.7,-57,-55,-39,-57,-58,-45,-49,-49,-56,-52,-57,-57
0,0,6,498,3.6,8.7,-52,-57,-40,-53,-57,-44,-49,-52,-61,-54,-56,-51
0,0,12,599,3.6,8.7,-55,-58,-40,-52,-61,-49,-52,-49,-61,-58,-52,-51
0,0,15,654,3.6,8.7,-57,-55,-40,-54,-61,-46,-50,-51,-61,-61,-59,-49
0,0,18,714,3.6,8.7,-51,-57,-40,-53,-60,-46,-54,-51,-63,-61,-54,-51
0,0,30,912,3.6,8.7,-52,-53,-38,-55,-58,-45,-52,-52,-58,-54,-54,-54
0,0,37,25,3.6,8.7,-52,-54,-39,-55,-58,-44,-50,-40,-60,-53,-54,-58
0,0,40,95,3.6,8.7,-52,-54,-39,-54,-56,-45,-53,-39,-52,-56,-51,-58
0,0,1,488,3.6,8.7,-52,-57,-38,-54,-59,-45,-51,-52,-58,-53,-54,-55
0,0,17,8,3.6,9,-47,-50,-37,-57,-52,-45,-44,-52,-53,-57,-49,-57
0,0,26,128,3.6,9,-54,-51,-39,-57,-52,-42,-42,-52,-57,-57,-49,-57
0,0,32,214,3.6,9,-51,-49,-34,-55,-52,-44,-45,-54,-52,-57,-49,-51
0,0,35,253,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,38,303,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,41,356,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,44,434,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,47,479,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,50,528,3.6,9,-45,-52,-34,-55,-52,-43,-45,-53,-54,-57,-49,-54
0,0,53,580,3.6,9,-45,-52,-34,-55,-52,-43,-45,-53,-54,-57,-49,-54
0,0,56,639,3.6,9,-51,-51,-34,-57,-53,-43,-45,-53,-54,-58,-49,-54
0,0,59,685,3.6,9,-51,-51,-34,-57,-53,-43,-45,-53,-54,-58,-49,-54
0,0,2,745,3.6,9,-51,-51,-34,-57,-52,-43,-45,-53,-54,-57,-49,-53
0,0,5,799,3.6,9,-51,-51,-34,-57,-52,-43,-45,-53,-54,-57,-49,-53
0,0,8,860,3.6,9,-51,-50,-34,-57,-51,-43,-45,-52,-54,-56,-49,-54
0,0,11,925,3.6,9,-51,-50,-34,-57,-51,-43,-45,-52,-54,-56,-49,-54
0,0,14,981,3.6,9,-46,-50,-34,-57,-51,-43,-45,-52,-54,-56,-49,-54
0,0,18,37,3.6,9,-46,-50,-34,-57,-51,-43,-45,-52,-54,-56,-49,-54
0,0,21,101,3.6,9,-50,-50,-34,-57,-52,-43,-45,-52,-52,-59,-49,-54
0,0,24,149,3.6,9,-50,-50,-34,-57,-52,-43,-45,-52,-52,-59,-49,-54
0,0,27,195,3.6,9,-51,-51,-34,-56,-52,-44,-45,-52,-54,-58,-49,-54
0,0,30,239,3.6,9,-51,-51,-34,-56,-52,-44,-45,-52,-54,-58,-49,-54
0,0,33,298,3.6,9,-50,-50,-34,-56,-51,-44,-45,-54,-55,-57,-49,-53
0,0,36,353,3.6,9,-50,-50,-34,-56,-51,-44,-45,-54,-55,-57,-49,-53
0,0,39,427,3.6,9,-50,-50,-34,-56,-51,-42,-45,-54,-55,-58,-49,-53
0,0,17,8,3.6,9,-47,-50,-37,-57,-52,-45,-44,-52,-53,-57,-49,-57
0,0,26,128,3.6,9,-54,-51,-39,-57,-52,-42,-42,-52,-57,-57,-49,-57
0,0,32,214,3.6,9,-51,-49,-34,-55,-52,-44,-45,-54,-52,-57,-49,-51
0,0,35,253,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,38,303,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,41,356,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,44,434,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,47,479,3.6,9,-51,-50,-34,-55,-51,-43,-45,-53,-55,-58,-49,-54
0,0,50,528,3.6,9,-45,-52,-34,-55,-52,-43,-45,-53,-54,-57,-49,-54
0,0,53,580,3.6,9,-45,-52,-34,-55,-52,-43,-45,-53,-54,-57,-49,-54
0,0,56,639,3.6,9,-51,-51,-34,-57,-53,-43,-45,-53,-54,-58,-49,-54
0,0,59,685,3.6,9,-51,-51,-34,-57,-53,-43,-45,-53,-54,-58,-49,-54
0,0,2,745,3.6,9,-51,-51,-34,-57,-52,-43,-45,-53,-54,-57,-49,-53
0,0,5,799,3.6,9,-51,-51,-34,-57,-52,-43,-45,-53,-54,-57,-49,-53
0,0,8,860,3.6,9,-51,-50,-34,-57,-51,-43,-45,-52,-54,-56,-49,-54
0,0,11,925,3.6,9,-51,-50,-34,-57,-51,-43,-45,-52,-54,-56,-49,-54
0,0,14,981,3.6,9,-46,-50,-34,-57,-51,-43,-45,-52,-54,-56,-49,-54
0,0,18,37,3.6,9,-46,-50,-34,-57,-51,-43,-45,-52,-54,-56,-49,-54
0,0,21,101,3.6,9,-50,-50,-34,-57,-52,-43,-45,-52,-52,-59,-49,-54
0,0,24,149,3.6,9,-50,-50,-34,-57,-52,-43,-45,-52,-52,-59,-49,-54
0,0,27,195,3.6,9,-51,-51,-34,-56,-52,-44,-45,-52,-54,-58,-49,-54
0,0,30,239,3.6,9,-51,-51,-34,-56,-52,-44,-45,-52,-54,-58,-49,-54
0,0,33,298,3.6,9,-50,-50,-34,-56,-51,-44,-45,-54,-55,-57,-49,-53
0,0,36,353,3.6,9,-50,-50,-34,-56,-51,-44,-45,-54,-55,-57,-49,-53
0,0,39,427,3.6,9,-50,-50,-34,-56,-51,-42,-45,-54,-55,-58,-49,-53
0,0,42,869,3.6,9.3,-52,-49,-33,-58,-52,-53,-43,-52,-55,-58,-55,-54
0,0,45,929,3.6,9.3,-58,-48,-41,-66,-63,-48,-57,-52,-55,-55,-57,-55
0,0,52,32,3.6,9.3,-51,-48,-36,-53,-51,-46,-44,-50,-43,-52,-57,-55
0,0,58,116,3.6,9.3,-52,-48,-39,-57,-52,-46,-44,-47,-52,-51,-57,-55
0,0,1,158,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,4,210,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,7,257,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,10,295,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,13,344,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,16,390,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,19,475,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,22,529,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,25,560,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,28,623,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,31,695,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,34,756,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,37,853,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,40,895,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,43,940,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,46,987,3.6,9.3,-51,-49,-38,-54,-52,-43,-45,-47,-51,-52,-52,-57
0,0,56,120,3.6,9.3,-51,-47,-39,-55,-52,-43,-45,-47,-51,-52,-52,-58
0,0,42,869,3.6,9.3,-52,-49,-33,-58,-52,-53,-43,-52,-55,-58,-55,-54
0,0,45,929,3.6,9.3,-58,-48,-41,-66,-63,-48,-57,-52,-55,-55,-57,-55
0,0,52,32,3.6,9.3,-51,-48,-36,-53,-51,-46,-44,-50,-43,-52,-57,-55
0,0,58,116,3.6,9.3,-52,-48,-39,-57,-52,-46,-44,-47,-52,-51,-57,-55
0,0,1,158,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,4,210,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,7,257,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,10,295,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,13,344,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,16,390,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,19,475,3.6,9.3,-51,-50,-39,-55,-45,-43,-45,-46,-51,-52,-57,-55
0,0,22,529,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,25,560,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,28,623,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,31,695,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,34,756,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,37,853,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,40,895,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,43,940,3.6,9.3,-49,-49,-38,-54,-52,-43,-45,-48,-51,-52,-57,-57
0,0,46,987,3.6,9.3,-51,-49,-38,-54,-52,-43,-45,-47,-51,-52,-52,-57
0,0,56,120,3.6,9.3,-51,-47,-39,-55,-52,-43,-45,-47,-51,-52,-52,-58
0,0,3,115,3.6,9.6,-64,-50,-41,-54,-56,-37,-45,-43,-57,-58,-49,-51
0,0,9,194,3.6,9.6,-64,-51,-48,-54,-56,-37,-45,-53,-46,-58,-49,-51
0,0,15,286,3.6,9.6,-64,-31,-48,-54,-56,-37,-44,-53,-46,-56,-49,-51
0,0,18,334,3.6,9.6,-64,-31,-48,-52,-55,-37,-44,-53,-46,-56,-49,-51
0,0,21,376,3.6,9.6,-64,-31,-48,-52,-55,-37,-44,-53,-46,-56,-49,-51
0,0,24,434,3.6,9.6,-64,-47,-47,-52,-55,-37,-44,-55,-46,-56,-49,-51
0,0,27,500,3.6,9.6,-64,-47,-47,-52,-55,-37,-44,-55,-46,-56,-49,-51
0,0,30,559,3.6,9.6,-61,-52,-49,-54,-54,-37,-44,-55,-46,-58,-52,-52
0,0,33,601,3.6,9.6,-61,-52,-49,-54,-54,-37,-44,-55,-45,-58,-52,-51
0,0,39,654,3.6,9.6,-61,-50,-49,-54,-54,-37,-44,-55,-45,-55,-52,-51
0,0,42,697,3.6,9.6,-61,-50,-49,-54,-54,-37,-44,-55,-45,-55,-52,-51
0,0,45,732,3.6,9.6,-62,-53,-51,-53,-54,-36,-44,-55,-45,-56,-52,-51
0,0,48,792,3.6,9.6,-61,-53,-51,-53,-54,-36,-45,-55,-46,-56,-52,-49
0,0,51,835,3.6,9.6,-61,-53,-51,-53,-54,-36,-45,-55,-46,-56,-52,-49
0,0,54,883,3.6,9.6,-61,-53,-51,-53,-54,-37,-44,-55,-46,-56,-52,-49
0,0,57,915,3.6,9.6,-61,-53,-51,-53,-54,-37,-44,-55,-46,-56,-52,-49
0,0,0,982,3.6,9.6,-61,-52,-49,-53,-54,-37,-45,-53,-52,-55,-52,-51
0,0,4,43,3.6,9.6,-61,-52,-49,-53,-54,-37,-44,-53,-52,-55,-53,-50
0,0,10,160,3.6,9.6,-61,-52,-49,-53,-54,-37,-45,-53,-51,-55,-53,-50
0,0,16,267,3.6,9.6,-61,-52,-51,-53,-55,-37,-44,-50,-45,-57,-53,-51
0,0,19,284,3.6,9.6,-61,-52,-49,-53,-55,-37,-44,-50,-45,-57,-54,-51
0,0,3,115,3.6,9.6,-64,-50,-41,-54,-56,-37,-45,-43,-57,-58,-49,-51
0,0,9,194,3.6,9.6,-64,-51,-48,-54,-56,-37,-45,-53,-46,-58,-49,-51
0,0,15,286,3.6,9.6,-64,-31,-48,-54,-56,-37,-44,-53,-46,-56,-49,-51
0,0,18,334,3.6,9.6,-64,-31,-48,-52,-55,-37,-44,-53,-46,-56,-49,-51
0,0,21,376,3.6,9.6,-64,-31,-48,-52,-55,-37,-44,-53,-46,-56,-49,-51
0,0,24,434,3.6,9.6,-64,-47,-47,-52,-55,-37,-44,-55,-46,-56,-49,-51
0,0,27,500,3.6,9.6,-64,-47,-47,-52,-55,-37,-44,-55,-46,-56,-49,-51
0,0,30,559,3.6,9.6,-61,-52,-49,-54,-54,-37,-44,-55,-46,-58,-52,-52
0,0,33,601,3.6,9.6,-61,-52,-49,-54,-54,-37,-44,-55,-45,-58,-52,-51
0,0,39,654,3.6,9.6,-61,-50,-49,-54,-54,-37,-44,-55,-45,-55,-52,-51
0,0,42,697,3.6,9.6,-61,-50,-49,-54,-54,-37,-44,-55,-45,-55,-52,-51
0,0,45,732,3.6,9.6,-62,-53,-51,-53,-54,-36,-44,-55,-45,-56,-52,-51
0,0,48,792,3.6,9.6,-61,-53,-51,-53,-54,-36,-45,-55,-46,-56,-52,-49
0,0,51,835,3.6,9.6,-61,-53,-51,-53,-54,-36,-45,-55,-46,-56,-52,-49
0,0,54,883,3.6,9.6,-61,-53,-51,-53,-54,-37,-44,-55,-46,-56,-52,-49
0,0,57,915,3.6,9.6,-61,-53,-51,-53,-54,-37,-44,-55,-46,-56,-52,-49
0,0,0,982,3.6,9.6,-61,-52,-49,-53,-54,-37,-45,-53,-52,-55,-52,-51
0,0,4,43,3.6,9.6,-61,-52,-49,-53,-54,-37,-44,-53,-52,-55,-53,-50
0,0,10,160,3.6,9.6,-61,-52,-49,-53,-54,-37,-45,-53,-51,-55,-53,-50
0,0,16,267,3.6,9.6,-61,-52,-51,-53,-55,-37,-44,-50,-45,-57,-53,-51
0,0,19,284,3.6,9.6,-61,-52,-49,-53,-55,-37,-44,-50,-45,-57,-54,-51
0,0,10,615,3.6,9.9,-57,-51,-47,-49,-53,-46,-42,-52,-54,-58,-56,-53
0,0,16,715,3.6,9.9,-63,-68,-47,-63,-67,-46,-61,-52,-62,-65,-63,-57
0,0,19,744,3.6,9.9,-63,-68,-47,-63,-67,-46,-61,-52,-62,-65,-63,-57
0,0,22,762,3.6,9.9,-61,-64,-51,-63,-63,-43,-60,-52,-60,-64,-58,-58
0,0,25,778,3.6,9.9,-61,-64,-51,-63,-63,-43,-60,-52,-60,-64,-58,-58
0,0,28,814,3.6,9.9,-64,-66,-48,-65,-63,-43,-55,-52,-61,-63,-58,-64
0,0,31,856,3.6,9.9,-60,-59,-45,-65,-61,-48,-61,-61,-61,-60,-58,-64
0,0,37,917,3.6,9.9,-58,-62,-48,-63,-64,-50,-60,-58,-61,-64,-58,-66
0,0,43,989,3.6,9.9,-60,-65,-46,-61,-62,-50,-60,-58,-69,-61,-61,-60
0,0,47,53,3.6,9.9,-55,-63,-46,-58,-62,-55,-57,-58,-60,-65,-54,-57
0,0,53,146,3.6,9.9,-60,-61,-57,-59,-62,-50,-57,-59,-60,-61,-53,-55
0,0,59,256,3.6,9.9,-60,-63,-58,-58,-63,-50,-57,-59,-58,-62,-53,-56
0,0,2,288,3.6,9.9,-59,-63,-58,-59,-61,-46,-58,-59,-57,-63,-52,-56
0,0,29,639,3.6,9.9,-58,-63,-58,-58,-60,-46,-59,-60,-57,-62,-53,-55
0,0,32,692,3.6,9.9,-58,-64,-59,-58,-61,-46,-60,-60,-58,-63,-53,-56
0,0,10,615,3.6,9.9,-57,-51,-47,-49,-53,-46,-42,-52,-54,-58,-56,-53
0,0,16,715,3.6,9.9,-63,-68,-47,-63,-67,-46,-61,-52,-62,-65,-63,-57
0,0,19,744,3.6,9.9,-63,-68,-47,-63,-67,-46,-61,-52,-62,-65,-63,-57
0,0,22,762,3.6,9.9,-61,-64,-51,-63,-63,-43,-60,-52,-60,-64,-58,-58
0,0,25,778,3.6,9.9,-61,-64,-51,-63,-63,-43,-60,-52,-60,-64,-58,-58
0,0,28,814,3.6,9.9,-64,-66,-48,-65,-63,-43,-55,-52,-61,-63,-58,-64
0,0,31,856,3.6,9.9,-60,-59,-45,-65,-61,-48,-61,-61,-61,-60,-58,-64
0,0,37,917,3.6,9.9,-58,-62,-48,-63,-64,-50,-60,-58,-61,-64,-58,-66
0,0,43,989,3.6,9.9,-60,-65,-46,-61,-62,-50,-60,-58,-69,-61,-61,-60
0,0,47,53,3.6,9.9,-55,-63,-46,-58,-62,-55,-57,-58,-60,-65,-54,-57
0,0,53,146,3.6,9.9,-60,-61,-57,-59,-62,-50,-57,-59,-60,-61,-53,-55
0,0,59,256,3.6,9.9,-60,-63,-58,-58,-63,-50,-57,-59,-58,-62,-53,-56
